Defaulter,Total,Protocol,TTL,Length,Date,Time,Comments
645,9156,TCP,51,1410,15-01-2022,12:26:20,[IP]
,,,,,,,
645,9157,TCP,51,1410,15-01-2022,12:26:20,[IP]
,,,,,,,
645,9158,TCP,51,1410,15-01-2022,12:26:20,[IP]
,,,,,,,
645,9159,TCP,128,40,15-01-2022,12:26:20,[IP]
,,,,,,,
645,9160,TCP,51,1410,15-01-2022,12:26:20,[IP]
,,,,,,,
645,9161,TCP,51,1410,15-01-2022,12:26:20,[IP]
,,,,,,,
645,9162,TCP,128,40,15-01-2022,12:26:20,[IP]
,,,,,,,
645,9163,UDP,50,1278,15-01-2022,12:26:20,[IP]
,,,,,,,
645,9164,TCP,51,341,15-01-2022,12:26:20,[IP]
,,,,,,,
645,9165,TCP,128,682,15-01-2022,12:26:20,[IP]
,,,,,,,
645,9166,UDP,52,414,15-01-2022,12:26:20,[IP]
,,,,,,,
645,9167,UDP,52,80,15-01-2022,12:26:20,[IP]
,,,,,,,
645,9168,UDP,128,63,15-01-2022,12:26:20,[IP]
,,,,,,,
645,9169,TCP,51,40,15-01-2022,12:26:20,[IP]
,,,,,,,
645,9170,TCP,51,196,15-01-2022,12:26:20,[IP]
,,,,,,,
645,9171,TCP,128,91,15-01-2022,12:26:20,[IP]
,,,,,,,
645,9172,TCP,128,681,15-01-2022,12:26:20,[IP]
,,,,,,,
645,9173,TCP,52,40,15-01-2022,12:26:20,[IP]
,,,,,,,
645,9174,TCP,51,40,15-01-2022,12:26:20,[IP]
,,,,,,,
645,9175,TCP,52,196,15-01-2022,12:26:20,[IP]
,,,,,,,
645,9176,TCP,51,196,15-01-2022,12:26:20,[IP]
,,,,,,,
645,9177,TCP,128,91,15-01-2022,12:26:21,[IP]
,,,,,,,
645,9178,TCP,128,91,15-01-2022,12:26:21,[IP]
,,,,,,,
645,9179,TCP,128,682,15-01-2022,12:26:21,[IP]
,,,,,,,
645,9180,TCP,128,743,15-01-2022,12:26:21,[IP]
,,,,,,,
645,9181,UDP,50,132,15-01-2022,12:26:21,[IP]
,,,,,,,
645,9182,UDP,128,61,15-01-2022,12:26:21,[IP]
,,,,,,,
645,9183,UDP,128,61,15-01-2022,12:26:21,[IP]
,,,,,,,
645,9184,TCP,52,40,15-01-2022,12:26:21,[IP]
,,,,,,,
645,9185,TCP,52,196,15-01-2022,12:26:21,[IP]
,,,,,,,
645,9186,TCP,128,91,15-01-2022,12:26:21,[IP]
,,,,,,,
645,9187,TCP,128,747,15-01-2022,12:26:21,[IP]
,,,,,,,
645,9188,TCP,52,40,15-01-2022,12:26:21,[IP]
,,,,,,,
645,9189,TCP,52,307,15-01-2022,12:26:21,[IP]
,,,,,,,
645,9190,TCP,52,1239,15-01-2022,12:26:21,[IP]
,,,,,,,
645,9191,TCP,128,40,15-01-2022,12:26:21,[IP]
,,,,,,,
645,9192,TCP,52,1410,15-01-2022,12:26:21,[IP]
,,,,,,,
645,9193,TCP,52,147,15-01-2022,12:26:21,[IP]
,,,,,,,
645,9194,TCP,52,1410,15-01-2022,12:26:21,[IP]
,,,,,,,
645,9195,TCP,52,147,15-01-2022,12:26:21,[IP]
,,,,,,,
645,9196,TCP,52,1410,15-01-2022,12:26:21,[IP]
,,,,,,,
645,9197,TCP,52,147,15-01-2022,12:26:21,[IP]
,,,,,,,
645,9198,TCP,52,1410,15-01-2022,12:26:21,[IP]
,,,,,,,
645,9199,TCP,52,147,15-01-2022,12:26:21,[IP]
,,,,,,,
645,9200,TCP,52,1143,15-01-2022,12:26:21,[IP]
,,,,,,,
645,9201,UDP,50,1278,15-01-2022,12:26:21,[IP]
,,,,,,,
645,9202,TCP,128,40,15-01-2022,12:26:21,[IP]
,,,,,,,
645,9203,UDP,50,650,15-01-2022,12:26:21,[IP]
,,,,,,,
645,9204,UDP,50,54,15-01-2022,12:26:21,[IP]
,,,,,,,
645,9205,UDP,128,107,15-01-2022,12:26:21,[IP]
,,,,,,,
645,9206,UDP,50,53,15-01-2022,12:26:21,[IP]
,,,,,,,
645,9207,UDP,128,61,15-01-2022,12:26:21,[IP]
,,,,,,,
645,9208,TCP,128,744,15-01-2022,12:26:21,[IP]
,,,,,,,
645,9209,UDP,50,941,15-01-2022,12:26:21,[IP]
,,,,,,,
645,9210,UDP,128,65,15-01-2022,12:26:21,[IP]
,,,,,,,
645,9211,UDP,50,62,15-01-2022,12:26:21,[IP]
,,,,,,,
645,9212,UDP,50,173,15-01-2022,12:26:21,[IP]
,,,,,,,
645,9213,UDP,128,61,15-01-2022,12:26:22,[IP]
,,,,,,,
645,9214,UDP,128,61,15-01-2022,12:26:22,[IP]
,,,,,,,
645,9215,UDP,52,53,15-01-2022,12:26:22,[IP]
,,,,,,,
645,9216,TCP,51,40,15-01-2022,12:26:22,[IP]
,,,,,,,
645,9217,UDP,50,390,15-01-2022,12:26:22,[IP]
,,,,,,,
645,9218,UDP,50,136,15-01-2022,12:26:22,[IP]
,,,,,,,
645,9219,UDP,128,63,15-01-2022,12:26:22,[IP]
,,,,,,,
645,9220,TCP,51,308,15-01-2022,12:26:22,[IP]
,,,,,,,
645,9221,TCP,51,1238,15-01-2022,12:26:22,[IP]
,,,,,,,
645,9222,TCP,128,40,15-01-2022,12:26:22,[IP]
,,,,,,,
645,9223,TCP,51,1410,15-01-2022,12:26:22,[IP]
,,,,,,,
645,9224,TCP,51,147,15-01-2022,12:26:22,[IP]
,,,,,,,
645,9225,TCP,51,1410,15-01-2022,12:26:22,[IP]
,,,,,,,
645,9226,TCP,51,147,15-01-2022,12:26:22,[IP]
,,,,,,,
645,9227,TCP,51,1410,15-01-2022,12:26:22,[IP]
,,,,,,,
645,9228,TCP,51,147,15-01-2022,12:26:22,[IP]
,,,,,,,
645,9229,TCP,128,40,15-01-2022,12:26:22,[IP]
,,,,,,,
645,9230,TCP,51,1410,15-01-2022,12:26:22,[IP]
,,,,,,,
645,9231,TCP,51,147,15-01-2022,12:26:22,[IP]
,,,,,,,
645,9232,TCP,128,40,15-01-2022,12:26:22,[IP]
,,,,,,,
645,9233,TCP,51,1410,15-01-2022,12:26:22,[IP]
,,,,,,,
645,9234,TCP,51,147,15-01-2022,12:26:22,[IP]
,,,,,,,
645,9235,TCP,51,1410,15-01-2022,12:26:22,[IP]
,,,,,,,
645,9236,TCP,51,147,15-01-2022,12:26:22,[IP]
,,,,,,,
645,9237,TCP,51,1410,15-01-2022,12:26:22,[IP]
,,,,,,,
645,9238,TCP,51,147,15-01-2022,12:26:22,[IP]
,,,,,,,
645,9239,TCP,51,1410,15-01-2022,12:26:22,[IP]
,,,,,,,
645,9240,TCP,51,147,15-01-2022,12:26:22,[IP]
,,,,,,,
645,9241,TCP,51,1410,15-01-2022,12:26:22,[IP]
,,,,,,,
645,9242,TCP,51,147,15-01-2022,12:26:22,[IP]
,,,,,,,
645,9243,TCP,51,1410,15-01-2022,12:26:22,[IP]
,,,,,,,
645,9244,TCP,128,40,15-01-2022,12:26:22,[IP]
,,,,,,,
645,9245,TCP,51,147,15-01-2022,12:26:22,[IP]
,,,,,,,
645,9246,TCP,128,40,15-01-2022,12:26:22,[IP]
,,,,,,,
645,9247,TCP,51,1410,15-01-2022,12:26:22,[IP]
,,,,,,,
645,9248,TCP,51,147,15-01-2022,12:26:23,[IP]
,,,,,,,
645,9249,TCP,51,1410,15-01-2022,12:26:23,[IP]
,,,,,,,
645,9250,TCP,51,147,15-01-2022,12:26:23,[IP]
,,,,,,,
645,9251,TCP,51,1410,15-01-2022,12:26:23,[IP]
,,,,,,,
645,9252,TCP,51,147,15-01-2022,12:26:23,[IP]
,,,,,,,
645,9253,TCP,51,1410,15-01-2022,12:26:23,[IP]
,,,,,,,
645,9254,TCP,51,147,15-01-2022,12:26:23,[IP]
,,,,,,,
645,9255,TCP,51,1410,15-01-2022,12:26:23,[IP]
,,,,,,,
645,9256,TCP,51,147,15-01-2022,12:26:23,[IP]
,,,,,,,
645,9257,TCP,51,1410,15-01-2022,12:26:23,[IP]
,,,,,,,
645,9258,TCP,128,40,15-01-2022,12:26:23,[IP]
,,,,,,,
645,9259,TCP,51,147,15-01-2022,12:26:23,[IP]
,,,,,,,
645,9260,TCP,128,40,15-01-2022,12:26:23,[IP]
,,,,,,,
645,9261,TCP,51,1410,15-01-2022,12:26:23,[IP]
,,,,,,,
645,9262,TCP,51,147,15-01-2022,12:26:23,[IP]
,,,,,,,
645,9263,TCP,128,40,15-01-2022,12:26:23,[IP]
,,,,,,,
645,9264,TCP,51,1410,15-01-2022,12:26:23,[IP]
,,,,,,,
645,9265,TCP,51,147,15-01-2022,12:26:23,[IP]
,,,,,,,
645,9266,TCP,128,40,15-01-2022,12:26:23,[IP]
,,,,,,,
645,9267,TCP,51,1410,15-01-2022,12:26:23,[IP]
,,,,,,,
645,9268,TCP,51,147,15-01-2022,12:26:23,[IP]
,,,,,,,
645,9269,TCP,51,1410,15-01-2022,12:26:23,[IP]
,,,,,,,
645,9270,TCP,51,147,15-01-2022,12:26:23,[IP]
,,,,,,,
645,9271,TCP,51,1410,15-01-2022,12:26:23,[IP]
,,,,,,,
645,9272,TCP,51,289,15-01-2022,12:26:23,[IP]
,,,,,,,
645,9273,TCP,51,40,15-01-2022,12:26:23,[IP]
,,,,,,,
645,9274,TCP,51,40,15-01-2022,12:26:23,[IP]
,,,,,,,
645,9275,TCP,128,40,15-01-2022,12:26:23,[IP]
,,,,,,,
645,9276,TCP,52,40,15-01-2022,12:26:23,[IP]
,,,,,,,
645,9277,TCP,51,40,15-01-2022,12:26:23,[IP]
,,,,,,,
645,9278,TCP,51,1127,15-01-2022,12:26:23,[IP]
,,,,,,,
645,9279,TCP,52,40,15-01-2022,12:26:23,[IP]
,,,,,,,
645,9280,UDP,50,132,15-01-2022,12:26:23,[IP]
,,,,,,,
645,9281,TCP,51,40,15-01-2022,12:26:23,[IP]
,,,,,,,
645,9282,TCP,52,40,15-01-2022,12:26:23,[IP]
,,,,,,,
645,9283,UDP,128,61,15-01-2022,12:26:23,[IP]
,,,,,,,
645,9284,TCP,52,307,15-01-2022,12:26:23,[IP]
,,,,,,,
645,9285,TCP,51,1346,15-01-2022,12:26:24,[IP]
,,,,,,,
645,9286,TCP,52,1239,15-01-2022,12:26:24,[IP]
,,,,,,,
645,9287,TCP,52,1410,15-01-2022,12:26:24,[IP]
,,,,,,,
645,9288,TCP,52,147,15-01-2022,12:26:24,[IP]
,,,,,,,
645,9289,TCP,128,40,15-01-2022,12:26:24,[IP]
,,,,,,,
645,9290,TCP,52,1410,15-01-2022,12:26:24,[IP]
,,,,,,,
645,9291,TCP,52,147,15-01-2022,12:26:24,[IP]
,,,,,,,
645,9292,TCP,52,1410,15-01-2022,12:26:24,[IP]
,,,,,,,
645,9293,TCP,52,147,15-01-2022,12:26:24,[IP]
,,,,,,,
645,9294,TCP,52,1410,15-01-2022,12:26:24,[IP]
,,,,,,,
645,9295,TCP,52,123,15-01-2022,12:26:24,[IP]
,,,,,,,
645,9296,TCP,52,40,15-01-2022,12:26:24,[IP]
,,,,,,,
645,9297,TCP,128,40,15-01-2022,12:26:24,[IP]
,,,,,,,
645,9298,TCP,128,744,15-01-2022,12:26:24,[IP]
,,,,,,,
645,9299,TCP,52,578,15-01-2022,12:26:24,[IP]
,,,,,,,
645,9300,TCP,128,744,15-01-2022,12:26:24,[IP]
,,,,,,,
645,9301,TCP,128,744,15-01-2022,12:26:24,[IP]
,,,,,,,
645,9302,TCP,128,744,15-01-2022,12:26:24,[IP]
,,,,,,,
645,9303,TCP,128,744,15-01-2022,12:26:24,[IP]
,,,,,,,
645,9304,UDP,50,53,15-01-2022,12:26:24,[IP]
,,,,,,,
645,9305,UDP,50,53,15-01-2022,12:26:24,[IP]
,,,,,,,
645,9306,TCP,52,40,15-01-2022,12:26:24,[IP]
,,,,,,,
645,9307,TCP,52,1410,15-01-2022,12:26:24,[IP]
,,,,,,,
645,9308,TCP,52,183,15-01-2022,12:26:24,[IP]
,,,,,,,
645,9309,TCP,128,40,15-01-2022,12:26:24,[IP]
,,,,,,,
645,9310,TCP,128,40,15-01-2022,12:26:24,[IP]
,,,,,,,
645,9311,TCP,128,41,15-01-2022,12:26:24,[IP]
,,,,,,,
645,9312,TCP,114,52,15-01-2022,12:26:24,[IP]
,,,,,,,
645,9313,UDP,128,427,15-01-2022,12:26:24,[IP]
,,,,,,,
645,9314,UDP,50,55,15-01-2022,12:26:24,[IP]
,,,,,,,
645,9315,UDP,128,61,15-01-2022,12:26:24,[IP]
,,,,,,,
645,9316,UDP,50,148,15-01-2022,12:26:24,[IP]
,,,,,,,
645,9317,UDP,50,53,15-01-2022,12:26:24,[IP]
,,,,,,,
645,9318,UDP,128,63,15-01-2022,12:26:24,[IP]
,,,,,,,
645,9319,UDP,128,61,15-01-2022,12:26:24,[IP]
,,,,,,,
645,9320,UDP,50,53,15-01-2022,12:26:24,[IP]
,,,,,,,
645,9321,UDP,128,62,15-01-2022,12:26:24,[IP]
,,,,,,,
645,9322,UDP,128,60,15-01-2022,12:26:25,[IP]
,,,,,,,
645,9323,UDP,128,59,15-01-2022,12:26:25,[IP]
,,,,,,,
645,9324,UDP,64,107,15-01-2022,12:26:25,[IP]
,,,,,,,
645,9325,UDP,128,61,15-01-2022,12:26:25,[IP]
,,,,,,,
645,9326,UDP,128,60,15-01-2022,12:26:25,[IP]
,,,,,,,
645,9327,UDP,64,91,15-01-2022,12:26:25,[IP]
,,,,,,,
645,9328,UDP,128,59,15-01-2022,12:26:25,[IP]
,,,,,,,
645,9329,UDP,64,186,15-01-2022,12:26:25,[IP]
,,,,,,,
645,9330,TCP,128,41,15-01-2022,12:26:25,[IP]
,,,,,,,
645,9331,TCP,113,52,15-01-2022,12:26:25,[IP]
,,,,,,,
645,9332,UDP,128,60,15-01-2022,12:26:25,[IP]
,,,,,,,
645,9333,TCP,42,52,15-01-2022,12:26:25,[IP]
,,,,,,,
645,9334,TCP,128,52,15-01-2022,12:26:25,[IP]
,,,,,,,
645,9335,UDP,128,61,15-01-2022,12:26:25,[IP]
,,,,,,,
645,9336,UDP,50,53,15-01-2022,12:26:25,[IP]
,,,,,,,
645,9337,TCP,43,40,15-01-2022,12:26:25,[IP]
,,,,,,,
645,9338,TCP,128,40,15-01-2022,12:26:25,[IP]
,,,,,,,
645,9339,UDP,128,60,15-01-2022,12:26:25,[IP]
,,,,,,,
646,9340,TCP,24,40,15-01-2022,12:26:25,[IP]
,,,,,,,
647,9341,TCP,128,40,15-01-2022,12:26:25,[IP]
,,,,,,,
647,9342,UDP,128,1274,15-01-2022,12:26:26,[IP]
,,,,,,,
647,9343,UDP,128,353,15-01-2022,12:26:26,[IP]
,,,,,,,
647,9344,UDP,128,1274,15-01-2022,12:26:26,[IP]
,,,,,,,
647,9345,UDP,128,353,15-01-2022,12:26:26,[IP]
,,,,,,,
647,9346,UDP,128,60,15-01-2022,12:26:26,[IP]
,,,,,,,
647,9347,UDP,50,55,15-01-2022,12:26:26,[IP]
,,,,,,,
647,9348,UDP,128,358,15-01-2022,12:26:26,[IP]
,,,,,,,
647,9349,UDP,50,55,15-01-2022,12:26:26,[IP]
,,,,,,,
647,9350,TCP,42,52,15-01-2022,12:26:26,[IP]
,,,,,,,
647,9351,TCP,128,52,15-01-2022,12:26:26,[IP]
,,,,,,,
647,9352,UDP,50,57,15-01-2022,12:26:26,[IP]
,,,,,,,
647,9353,UDP,50,468,15-01-2022,12:26:26,[IP]
,,,,,,,
647,9354,UDP,128,63,15-01-2022,12:26:26,[IP]
,,,,,,,
647,9355,UDP,50,62,15-01-2022,12:26:26,[IP]
,,,,,,,
647,9356,UDP,50,64,15-01-2022,12:26:26,[IP]
,,,,,,,
647,9357,UDP,128,61,15-01-2022,12:26:26,[IP]
,,,,,,,
647,9358,UDP,50,106,15-01-2022,12:26:26,[IP]
,,,,,,,
647,9359,UDP,128,61,15-01-2022,12:26:26,[IP]
,,,,,,,
647,9360,UDP,50,53,15-01-2022,12:26:26,[IP]
,,,,,,,
647,9361,UDP,50,224,15-01-2022,12:26:26,[IP]
,,,,,,,
647,9362,UDP,128,61,15-01-2022,12:26:26,[IP]
,,,,,,,
647,9363,UDP,128,61,15-01-2022,12:26:26,[IP]
,,,,,,,
647,9364,UDP,50,53,15-01-2022,12:26:26,[IP]
,,,,,,,
647,9365,UDP,128,61,15-01-2022,12:26:26,[IP]
,,,,,,,
647,9366,UDP,50,53,15-01-2022,12:26:26,[IP]
,,,,,,,
647,9367,TCP,128,40,15-01-2022,12:26:26,[IP]
,,,,,,,
648,9368,TCP,128,40,15-01-2022,12:26:26,[IP]
,,,,,,,
649,9369,TCP,128,467,15-01-2022,12:26:27,[IP]
,,,,,,,
649,9370,UDP,128,61,15-01-2022,12:26:27,[IP]
,,,,,,,
649,9371,UDP,50,53,15-01-2022,12:26:27,[IP]
,,,,,,,
650,9372,TCP,38,40,15-01-2022,12:26:27,[IP]
,,,,,,,
650,9373,TCP,43,40,15-01-2022,12:26:27,[IP]
,,,,,,,
651,9374,TCP,38,1239,15-01-2022,12:26:27,[IP]
,,,,,,,
652,9375,TCP,24,40,15-01-2022,12:26:28,[IP]
,,,,,,,
653,9376,TCP,128,40,15-01-2022,12:26:28,[IP]
,,,,,,,
653,9377,UDP,128,61,15-01-2022,12:26:29,[IP]
,,,,,,,
653,9378,UDP,50,53,15-01-2022,12:26:29,[IP]
,,,,,,,
653,9379,UDP,128,61,15-01-2022,12:26:29,[IP]
,,,,,,,
653,9380,UDP,50,53,15-01-2022,12:26:29,[IP]
,,,,,,,
653,9381,UDP,128,61,15-01-2022,12:26:29,[IP]
,,,,,,,
653,9382,UDP,50,53,15-01-2022,12:26:29,[IP]
,,,,,,,
653,9383,UDP,128,61,15-01-2022,12:26:29,[IP]
,,,,,,,
653,9384,UDP,50,53,15-01-2022,12:26:29,[IP]
,,,,,,,
653,9385,UDP,128,61,15-01-2022,12:26:29,[IP]
,,,,,,,
653,9386,UDP,50,53,15-01-2022,12:26:29,[IP]
,,,,,,,
654,9387,TCP,128,472,15-01-2022,12:26:29,[IP]
,,,,,,,
655,9388,TCP,128,469,15-01-2022,12:26:29,[IP]
,,,,,,,
656,9389,TCP,38,642,15-01-2022,12:26:29,[IP]
,,,,,,,
657,9390,TCP,128,40,15-01-2022,12:26:30,[IP]
,,,,,,,
658,9391,TCP,39,40,15-01-2022,12:26:30,[IP]
,,,,,,,
659,9392,TCP,39,677,15-01-2022,12:26:31,[IP]
,,,,,,,
660,9393,TCP,128,40,15-01-2022,12:26:31,[IP]
,,,,,,,
660,9394,UDP,128,61,15-01-2022,12:26:31,[IP]
,,,,,,,
660,9395,UDP,50,53,15-01-2022,12:26:31,[IP]
,,,,,,,
660,9396,UDP,128,61,15-01-2022,12:26:31,[IP]
,,,,,,,
660,9397,UDP,64,77,15-01-2022,12:26:31,[IP]
,,,,,,,
660,9398,UDP,128,1278,15-01-2022,12:26:31,[IP]
,,,,,,,
660,9399,UDP,128,107,15-01-2022,12:26:31,[IP]
,,,,,,,
660,9400,UDP,51,54,15-01-2022,12:26:31,[IP]
,,,,,,,
660,9401,UDP,128,1278,15-01-2022,12:26:31,[IP]
,,,,,,,
661,9402,TCP,128,460,15-01-2022,12:26:31,[IP]
,,,,,,,
661,9403,UDP,51,1278,15-01-2022,12:26:32,[IP]
,,,,,,,
661,9404,UDP,128,107,15-01-2022,12:26:32,[IP]
,,,,,,,
661,9405,UDP,128,1274,15-01-2022,12:26:32,[IP]
,,,,,,,
661,9406,UDP,128,1069,15-01-2022,12:26:32,[IP]
,,,,,,,
661,9407,UDP,50,53,15-01-2022,12:26:32,[IP]
,,,,,,,
661,9408,UDP,50,53,15-01-2022,12:26:32,[IP]
,,,,,,,
661,9409,UDP,128,62,15-01-2022,12:26:32,[IP]
,,,,,,,
661,9410,UDP,50,1278,15-01-2022,12:26:32,[IP]
,,,,,,,
661,9411,UDP,50,89,15-01-2022,12:26:32,[IP]
,,,,,,,
661,9412,UDP,128,61,15-01-2022,12:26:32,[IP]
,,,,,,,
661,9413,UDP,128,61,15-01-2022,12:26:32,[IP]
,,,,,,,
661,9414,UDP,50,998,15-01-2022,12:26:32,[IP]
,,,,,,,
661,9415,UDP,50,132,15-01-2022,12:26:32,[IP]
,,,,,,,
661,9416,UDP,128,65,15-01-2022,12:26:32,[IP]
,,,,,,,
661,9417,UDP,128,62,15-01-2022,12:26:33,[IP]
,,,,,,,
662,9418,TCP,39,1410,15-01-2022,12:26:33,[IP]
,,,,,,,
663,9419,TCP,39,1410,15-01-2022,12:26:33,[IP]
,,,,,,,
664,9420,TCP,39,352,15-01-2022,12:26:33,[IP]
,,,,,,,
665,9421,TCP,128,40,15-01-2022,12:26:34,[IP]
,,,,,,,
665,9422,NULL,NULL,NULL,15-01-2022,12:26:34,[IP]
,,,,,,,
665,9423,NULL,NULL,NULL,15-01-2022,12:26:34,[IP]
,,,,,,,
665,9424,UDP,50,53,15-01-2022,12:26:34,[IP]
,,,,,,,
665,9425,UDP,128,61,15-01-2022,12:26:34,[IP]
,,,,,,,
665,9426,UDP,50,53,15-01-2022,12:26:34,[IP]
,,,,,,,
665,9427,UDP,1,202,15-01-2022,12:26:34,[IP]
,,,,,,,
665,9428,TCP,128,41,15-01-2022,12:26:34,[IP]
,,,,,,,
665,9429,TCP,114,113,15-01-2022,12:26:34,[IP]
,,,,,,,
665,9430,TCP,128,40,15-01-2022,12:26:34,[IP]
,,,,,,,
665,9431,TCP,213,52,15-01-2022,12:26:34,[IP]
,,,,,,,
665,9432,UDP,1,202,15-01-2022,12:26:34,[IP]
,,,,,,,
665,9433,UDP,1,202,15-01-2022,12:26:34,[IP]
,,,,,,,
665,9434,UDP,128,77,15-01-2022,12:26:34,[IP]
,,,,,,,
666,9435,TCP,128,682,15-01-2022,12:26:34,[IP]
,,,,,,,
666,9436,UDP,64,93,15-01-2022,12:26:35,[IP]
,,,,,,,
666,9437,UDP,128,1278,15-01-2022,12:26:35,[IP]
,,,,,,,
666,9438,UDP,128,105,15-01-2022,12:26:35,[IP]
,,,,,,,
666,9439,UDP,51,1278,15-01-2022,12:26:35,[IP]
,,,,,,,
666,9440,UDP,51,1278,15-01-2022,12:26:35,[IP]
,,,,,,,
666,9441,UDP,51,650,15-01-2022,12:26:35,[IP]
,,,,,,,
666,9442,UDP,128,107,15-01-2022,12:26:35,[IP]
,,,,,,,
666,9443,UDP,128,61,15-01-2022,12:26:35,[IP]
,,,,,,,
666,9444,UDP,128,724,15-01-2022,12:26:35,[IP]
,,,,,,,
666,9445,UDP,51,54,15-01-2022,12:26:35,[IP]
,,,,,,,
666,9446,UDP,51,132,15-01-2022,12:26:35,[IP]
,,,,,,,
666,9447,UDP,50,53,15-01-2022,12:26:35,[IP]
,,,,,,,
666,9448,UDP,50,53,15-01-2022,12:26:35,[IP]
,,,,,,,
666,9449,UDP,128,62,15-01-2022,12:26:35,[IP]
,,,,,,,
666,9450,UDP,50,291,15-01-2022,12:26:35,[IP]
,,,,,,,
666,9451,UDP,50,53,15-01-2022,12:26:35,[IP]
,,,,,,,
666,9452,UDP,128,63,15-01-2022,12:26:35,[IP]
,,,,,,,
667,9453,TCP,39,40,15-01-2022,12:26:35,[IP]
,,,,,,,
667,9454,UDP,128,61,15-01-2022,12:26:35,[IP]
,,,,,,,
668,9455,TCP,39,1410,15-01-2022,12:26:35,[IP]
,,,,,,,
669,9456,TCP,39,1410,15-01-2022,12:26:36,[IP]
,,,,,,,
670,9457,TCP,128,40,15-01-2022,12:26:36,[IP]
,,,,,,,
671,9458,TCP,39,1410,15-01-2022,12:26:37,[IP]
,,,,,,,
672,9459,TCP,39,278,15-01-2022,12:26:37,[IP]
,,,,,,,
673,9460,TCP,128,40,15-01-2022,12:26:38,[IP]
,,,,,,,
673,9461,UDP,50,53,15-01-2022,12:26:38,[IP]
,,,,,,,
674,9462,TCP,38,40,15-01-2022,12:26:38,[IP]
,,,,,,,
675,9463,TCP,128,40,15-01-2022,12:26:38,[IP]
,,,,,,,
675,9464,UDP,128,60,15-01-2022,12:26:38,[IP]
,,,,,,,
675,9465,UDP,128,60,15-01-2022,12:26:38,[IP]
,,,,,,,
675,9466,UDP,1,202,15-01-2022,12:26:38,[IP]
,,,,,,,
675,9467,UDP,128,61,15-01-2022,12:26:38,[IP]
,,,,,,,
675,9468,UDP,50,53,15-01-2022,12:26:38,[IP]
,,,,,,,
675,9469,UDP,128,60,15-01-2022,12:26:39,[IP]
,,,,,,,
675,9470,TCP,128,41,15-01-2022,12:26:39,[IP]
,,,,,,,
675,9471,TCP,238,52,15-01-2022,12:26:39,[IP]
,,,,,,,
675,9472,TCP,128,41,15-01-2022,12:26:39,[IP]
,,,,,,,
675,9473,TCP,50,52,15-01-2022,12:26:39,[IP]
,,,,,,,
675,9474,TCP,128,41,15-01-2022,12:26:39,[IP]
,,,,,,,
675,9475,TCP,128,41,15-01-2022,12:26:39,[IP]
,,,,,,,
675,9476,TCP,115,52,15-01-2022,12:26:39,[IP]
,,,,,,,
675,9477,TCP,54,52,15-01-2022,12:26:39,[IP]
,,,,,,,
675,9478,TCP,128,41,15-01-2022,12:26:39,[IP]
,,,,,,,
675,9479,TCP,51,52,15-01-2022,12:26:39,[IP]
,,,,,,,
675,9480,TCP,128,41,15-01-2022,12:26:39,[IP]
,,,,,,,
675,9481,TCP,237,52,15-01-2022,12:26:39,[IP]
,,,,,,,
675,9482,TCP,128,41,15-01-2022,12:26:39,[IP]
,,,,,,,
675,9483,TCP,237,52,15-01-2022,12:26:39,[IP]
,,,,,,,
675,9484,TCP,114,96,15-01-2022,12:26:39,[IP]
,,,,,,,
675,9485,TCP,114,40,15-01-2022,12:26:39,[IP]
,,,,,,,
675,9486,TCP,128,40,15-01-2022,12:26:39,[IP]
,,,,,,,
675,9487,UDP,128,60,15-01-2022,12:26:39,[IP]
,,,,,,,
675,9488,TCP,128,41,15-01-2022,12:26:39,[IP]
,,,,,,,
675,9489,TCP,128,41,15-01-2022,12:26:39,[IP]
,,,,,,,
675,9490,TCP,128,41,15-01-2022,12:26:39,[IP]
,,,,,,,
675,9491,UDP,64,114,15-01-2022,12:26:39,[IP]
,,,,,,,
675,9492,TCP,237,52,15-01-2022,12:26:39,[IP]
,,,,,,,
675,9493,TCP,237,52,15-01-2022,12:26:39,[IP]
,,,,,,,
675,9494,TCP,105,52,15-01-2022,12:26:39,[IP]
,,,,,,,
675,9495,TCP,42,52,15-01-2022,12:26:39,[IP]
,,,,,,,
675,9496,TCP,128,52,15-01-2022,12:26:39,[IP]
,,,,,,,
675,9497,TCP,128,41,15-01-2022,12:26:39,[IP]
,,,,,,,
675,9498,TCP,112,52,15-01-2022,12:26:39,[IP]
,,,,,,,
676,9499,TCP,39,40,15-01-2022,12:26:39,[IP]
,,,,,,,
677,9500,TCP,128,40,15-01-2022,12:26:40,[IP]
,,,,,,,
677,9501,UDP,128,1274,15-01-2022,12:26:40,[IP]
,,,,,,,
677,9502,UDP,128,1063,15-01-2022,12:26:40,[IP]
,,,,,,,
677,9503,UDP,50,55,15-01-2022,12:26:40,[IP]
,,,,,,,
677,9504,UDP,50,53,15-01-2022,12:26:40,[IP]
,,,,,,,
677,9505,UDP,128,61,15-01-2022,12:26:40,[IP]
,,,,,,,
677,9506,UDP,50,567,15-01-2022,12:26:40,[IP]
,,,,,,,
677,9507,UDP,128,63,15-01-2022,12:26:40,[IP]
,,,,,,,
677,9508,UDP,50,176,15-01-2022,12:26:40,[IP]
,,,,,,,
677,9509,UDP,128,61,15-01-2022,12:26:40,[IP]
,,,,,,,
677,9510,UDP,50,53,15-01-2022,12:26:40,[IP]
,,,,,,,
677,9511,UDP,64,114,15-01-2022,12:26:40,[IP]
,,,,,,,
